Data from Absorbance_00017.txt Node
Date: Fri Jul 14 16:55:30 MSK 2023
User: vat
Spectrometer: MAYP114033
Trigger mode: 0
Integration Time (sec): 8,000000E-3
Scans to average: 20
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
199,4	-0
199,9	-0
200,4	-0
200,8	-0,709
201,3	-0,287
201,8	-0,296
202,2	-0,269
202,7	-0,269
203,2	-0,224
203,6	-0,198
204,1	-0,196
204,6	-0,178
205	-0,183
205,5	-0,199
206	-0,205
206,4	-0,208
206,9	-0,221
207,4	-0,237
207,8	-0,237
208,3	-0,208
208,8	-0,198
209,2	-0,195
209,7	-0,217
210,2	-0,211
210,6	-0,21
211,1	-0,217
211,5	-0,254
212	-0,264
212,5	-0,265
212,9	-0,266
213,4	-0,274
213,9	-0,257
214,3	-0,262
214,8	-0,249
215,3	-0,257
215,7	-0,259
216,2	-0,226
216,7	-0,223
217,1	-0,233
217,6	-0,259
218,1	-0,274
218,5	-0,246
219	-0,24
219,5	-0,27
219,9	-0,272
220,4	-0,259
220,9	-0,236
221,3	-0,227
221,8	-0,221
222,3	-0,207
222,7	-0,191
223,2	-0,173
223,6	-0,187
224,1	-0,182
224,6	-0,192
225	-0,194
225,5	-0,181
226	-0,171
226,4	-0,182
226,9	-0,177
227,4	-0,203
227,8	-0,204
228,3	-0,206
228,8	-0,229
229,2	-0,264
229,7	-0,273
230,2	-0,259
230,6	-0,255
231,1	-0,221
231,5	-0,225
232	-0,211
232,5	-0,206
232,9	-0,193
233,4	-0,196
233,9	-0,187
234,3	-0,194
234,8	-0,197
235,3	-0,203
235,7	-0,185
236,2	-0,199
236,7	-0,198
237,1	-0,197
237,6	-0,212
238,1	-0,205
238,5	-0,195
239	-0,175
239,4	-0,155
239,9	-0,15
240,4	-0,125
240,8	-0,117
241,3	-0,118
241,8	-0,135
242,2	-0,138
242,7	-0,137
243,2	-0,125
243,6	-0,13
244,1	-0,099
244,6	-0,069
245	-0,049
245,5	-0,053
